id_legislatura,entidad,legislatura,inicio_legislatura,fin_legislatura,ejercicio_constitucional,inicio_ec,fin_ec,periodos_reportar,inicio_pr,fin_pr,observaciones,articulo,fuente,abr_ec,abr_pr,corte
79,Chihuahua,LXVII,01/09/2021,31/08/2024,Primer año,01/09/2021,31/08/2022,Primer periodo de receso,01/01/2022,28/02/2022,Inició el 1 de septiembre de 2021 para concluir el 31 de agosto de 2024,Artículo 28.,https://www.congresochihuahua2.gob.mx/biblioteca/leyes/archivosLeyes/1243.pdf,1,1R,1
80,Chihuahua,LXVII,01/09/2021,31/08/2024,Primer año,01/09/2021,31/08/2022,Segundo periodo ordinario,01/03/2022,31/05/2022,Inició el 1 de septiembre de 2021 para concluir el 31 de agosto de 2024,Artículo 28.,https://www.congresochihuahua2.gob.mx/biblioteca/leyes/archivosLeyes/1243.pdf,1,2O,2
81,Chihuahua,LXVII,01/09/2021,31/08/2024,Primer año,01/09/2021,31/08/2022,Segundo periodo de receso,01/06/2022,31/08/2022,Inició el 1 de septiembre de 2021 para concluir el 31 de agosto de 2024,Artículo 28.,https://www.congresochihuahua2.gob.mx/biblioteca/leyes/archivosLeyes/1243.pdf,1,2R,2
82,Chihuahua,LXVII,01/09/2021,31/08/2024,Segundo año,01/09/2022,31/08/2023,Primer periodo ordinario,01/09/2022,31/12/2022,Inició el 1 de septiembre de 2021 para concluir el 31 de agosto de 2024,Artículo 28.,https://www.congresochihuahua2.gob.mx/biblioteca/leyes/archivosLeyes/1243.pdf,2,1O,1
83,Chihuahua,LXVII,01/09/2021,31/08/2024,Segundo año,01/09/2022,31/08/2023,Primer periodo de receso,01/01/2023,28/02/2023,Inició el 1 de septiembre de 2021 para concluir el 31 de agosto de 2024,Artículo 28.,https://www.congresochihuahua2.gob.mx/biblioteca/leyes/archivosLeyes/1243.pdf,2,1R,1
84,Chihuahua,LXVII,01/09/2021,31/08/2024,Segundo año,01/09/2022,31/08/2023,Segundo periodo ordinario,01/03/2023,31/05/2023,Inició el 1 de septiembre de 2021 para concluir el 31 de agosto de 2024,Artículo 28.,https://www.congresochihuahua2.gob.mx/biblioteca/leyes/archivosLeyes/1243.pdf,2,2O,2
85,Chihuahua,LXVII,01/09/2021,31/08/2024,Segundo año,01/09/2022,31/08/2023,Segundo periodo de receso,01/06/2023,31/08/2023,Inició el 1 de septiembre de 2021 para concluir el 31 de agosto de 2024,Artículo 28.,https://www.congresochihuahua2.gob.mx/biblioteca/leyes/archivosLeyes/1243.pdf,2,2R,2
86,Chihuahua,LXVII,01/09/2021,31/08/2024,Tercer año,01/09/2023,31/08/2024,Primer periodo ordinario,01/09/2023,31/12/2023,Inició el 1 de septiembre de 2021 para concluir el 31 de agosto de 2024,Artículo 28.,https://www.congresochihuahua2.gob.mx/biblioteca/leyes/archivosLeyes/1243.pdf,3,1O,1
87,Chihuahua,LXVII,01/09/2021,31/08/2024,Tercer año,01/09/2023,31/08/2024,Primer periodo de receso,01/01/2024,28/02/2022,Inició el 1 de septiembre de 2021 para concluir el 31 de agosto de 2024,Artículo 28.,https://www.congresochihuahua2.gob.mx/biblioteca/leyes/archivosLeyes/1243.pdf,3,1R,1
88,Chihuahua,LXVII,01/09/2021,31/08/2024,Tercer año,01/09/2023,31/08/2024,Segundo periodo ordinario,01/03/2024,31/05/2024,Inició el 1 de septiembre de 2021 para concluir el 31 de agosto de 2024,Artículo 28.,https://www.congresochihuahua2.gob.mx/biblioteca/leyes/archivosLeyes/1243.pdf,3,2O,2
89,Chihuahua,LXVII,01/09/2021,31/08/2024,Tercer año,01/09/2023,31/08/2024,Segundo periodo de receso,01/06/2024,31/08/2024,Inició el 1 de septiembre de 2021 para concluir el 31 de agosto de 2024,Artículo 28.,https://www.congresochihuahua2.gob.mx/biblioteca/leyes/archivosLeyes/1243.pdf,3,2R,2
90,Ciudad de México,II,01/09/2021,31/08/2024,Primer año,01/09/2021,31/08/2022,Primer periodo ordinario,01/09/2021,15/12/2021,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2024,Artículo 7.,https://www.congresocdmx.gob.mx/media/documentos/8efcb9c723f6ee08f20907f8ef4eb512f8f6b860.pdf,1,1O,1
91,Ciudad de México,II,01/09/2021,31/08/2024,Primer año,01/09/2021,31/08/2022,Primer periodo de receso,16/12/2021,31/01/2022,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2025,Artículo 7.,https://www.congresocdmx.gob.mx/media/documentos/8efcb9c723f6ee08f20907f8ef4eb512f8f6b860.pdf,1,1R,1
92,Ciudad de México,II,01/09/2021,31/08/2024,Primer año,01/09/2021,31/08/2022,Segundo periodo ordinario,01/02/2022,31/05/2022,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2026,Artículo 7.,https://www.congresocdmx.gob.mx/media/documentos/8efcb9c723f6ee08f20907f8ef4eb512f8f6b860.pdf,1,2O,2
93,Ciudad de México,II,01/09/2021,31/08/2024,Primer año,01/09/2021,31/08/2022,Segundo periodo de receso,01/06/2022,31/08/2022,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2027,Artículo 7.,https://www.congresocdmx.gob.mx/media/documentos/8efcb9c723f6ee08f20907f8ef4eb512f8f6b860.pdf,1,2R,2
94,Ciudad de México,II,01/09/2021,31/08/2024,Segundo año,01/09/2022,31/08/2023,Primer periodo ordinario,01/09/2022,15/12/2022,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2028,Artículo 7.,https://www.congresocdmx.gob.mx/media/documentos/8efcb9c723f6ee08f20907f8ef4eb512f8f6b860.pdf,2,1O,1
95,Ciudad de México,II,01/09/2021,31/08/2024,Segundo año,01/09/2022,31/08/2023,Primer periodo de receso,16/12/2022,31/01/2023,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2029,Artículo 7.,https://www.congresocdmx.gob.mx/media/documentos/8efcb9c723f6ee08f20907f8ef4eb512f8f6b860.pdf,2,1R,1
96,Ciudad de México,II,01/09/2021,31/08/2024,Segundo año,01/09/2022,31/08/2023,Segundo periodo ordinario,01/02/2023,31/05/2023,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2030,Artículo 7.,https://www.congresocdmx.gob.mx/media/documentos/8efcb9c723f6ee08f20907f8ef4eb512f8f6b860.pdf,2,2O,2
97,Ciudad de México,II,01/09/2021,31/08/2024,Segundo año,01/09/2022,31/08/2023,Segundo periodo de receso,01/06/2023,31/08/2023,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2031,Artículo 7.,https://www.congresocdmx.gob.mx/media/documentos/8efcb9c723f6ee08f20907f8ef4eb512f8f6b860.pdf,2,2R,2
98,Ciudad de México,II,01/09/2021,31/08/2024,Tercer año,01/09/2023,31/08/2024,Primer periodo ordinario,01/09/2023,15/12/2023,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2032,Artículo 7.,https://www.congresocdmx.gob.mx/media/documentos/8efcb9c723f6ee08f20907f8ef4eb512f8f6b860.pdf,3,1O,1
99,Ciudad de México,II,01/09/2021,31/08/2024,Tercer año,01/09/2023,31/08/2024,Primer periodo de receso,16/12/2023,31/01/2024,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2033,Artículo 7.,https://www.congresocdmx.gob.mx/media/documentos/8efcb9c723f6ee08f20907f8ef4eb512f8f6b860.pdf,3,1R,1
100,Ciudad de México,II,01/09/2021,31/08/2024,Tercer año,01/09/2023,31/08/2024,Segundo periodo ordinario,01/02/2024,31/05/2024,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2034,Artículo 7.,https://www.congresocdmx.gob.mx/media/documentos/8efcb9c723f6ee08f20907f8ef4eb512f8f6b860.pdf,3,2O,2
101,Ciudad de México,II,01/09/2021,31/08/2024,Tercer año,01/09/2023,31/08/2024,Segundo periodo de receso,01/06/2024,31/08/2024,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2035,Artículo 7.,https://www.congresocdmx.gob.mx/media/documentos/8efcb9c723f6ee08f20907f8ef4eb512f8f6b860.pdf,3,2R,2
102,Durango,LXIX,01/09/2021,31/08/2024,Primer año,01/09/2021,31/08/2022,Primer periodo ordinario,01/09/2021,15/12/2021,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2024,Artículo 76. ,https://congresodurango.gob.mx/Archivos/legislacion/CONSTITUCION%20POLITICA%20DEL%20ESTADO%20%28NUEVA%29.pdf,1,1O,1
103,Durango,LXIX,01/09/2021,31/08/2024,Primer año,01/09/2021,31/08/2022,Primer periodo de receso,16/12/2021,15/02/2022,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2024,Artículo 76. ,https://congresodurango.gob.mx/Archivos/legislacion/CONSTITUCION%20POLITICA%20DEL%20ESTADO%20%28NUEVA%29.pdf,1,1R,1
104,Durango,LXIX,01/09/2021,31/08/2024,Primer año,01/09/2021,31/08/2022,Segundo periodo ordinario,15/02/2022,31/05/2022,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2024,Artículo 76. ,https://congresodurango.gob.mx/Archivos/legislacion/CONSTITUCION%20POLITICA%20DEL%20ESTADO%20%28NUEVA%29.pdf,1,2O,2
105,Durango,LXIX,01/09/2021,31/08/2024,Primer año,01/09/2021,31/08/2022,Segundo periodo de receso,01/06/2022,31/08/2022,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2024,Artículo 76. ,https://congresodurango.gob.mx/Archivos/legislacion/CONSTITUCION%20POLITICA%20DEL%20ESTADO%20%28NUEVA%29.pdf,1,2R,2
106,Durango,LXIX,01/09/2021,31/08/2024,Segundo año,01/09/2022,31/08/2023,Primer periodo ordinario,01/09/2022,15/12/2022,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2024,Artículo 76. ,https://congresodurango.gob.mx/Archivos/legislacion/CONSTITUCION%20POLITICA%20DEL%20ESTADO%20%28NUEVA%29.pdf,2,1O,1
107,Durango,LXIX,01/09/2021,31/08/2024,Segundo año,01/09/2022,31/08/2023,Primer periodo de receso,16/12/2022,15/02/2023,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2024,Artículo 76. ,https://congresodurango.gob.mx/Archivos/legislacion/CONSTITUCION%20POLITICA%20DEL%20ESTADO%20%28NUEVA%29.pdf,2,1R,1
108,Durango,LXIX,01/09/2021,31/08/2024,Segundo año,01/09/2022,31/08/2023,Segundo periodo ordinario,15/02/2023,31/05/2023,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2024,Artículo 76. ,https://congresodurango.gob.mx/Archivos/legislacion/CONSTITUCION%20POLITICA%20DEL%20ESTADO%20%28NUEVA%29.pdf,2,2O,2
109,Durango,LXIX,01/09/2021,31/08/2024,Segundo año,01/09/2022,31/08/2023,Segundo periodo de receso,01/06/2023,31/08/2023,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2024,Artículo 76. ,https://congresodurango.gob.mx/Archivos/legislacion/CONSTITUCION%20POLITICA%20DEL%20ESTADO%20%28NUEVA%29.pdf,2,2R,2
110,Durango,LXIX,01/09/2021,31/08/2024,Tercer año,01/09/2023,31/08/2024,Primer periodo ordinario,01/09/2023,15/12/2023,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2024,Artículo 76. ,https://congresodurango.gob.mx/Archivos/legislacion/CONSTITUCION%20POLITICA%20DEL%20ESTADO%20%28NUEVA%29.pdf,3,1O,1
111,Durango,LXIX,01/09/2021,31/08/2024,Tercer año,01/09/2023,31/08/2024,Primer periodo de receso,16/12/2023,15/02/2024,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2024,Artículo 76. ,https://congresodurango.gob.mx/Archivos/legislacion/CONSTITUCION%20POLITICA%20DEL%20ESTADO%20%28NUEVA%29.pdf,3,1R,1
112,Durango,LXIX,01/09/2021,31/08/2024,Tercer año,01/09/2023,31/08/2024,Segundo periodo ordinario,15/02/2024,31/05/2024,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2024,Artículo 76. ,https://congresodurango.gob.mx/Archivos/legislacion/CONSTITUCION%20POLITICA%20DEL%20ESTADO%20%28NUEVA%29.pdf,3,2O,2
113,Durango,LXIX,01/09/2021,31/08/2024,Tercer año,01/09/2023,31/08/2024,Segundo periodo de receso,01/06/2024,31/08/2024,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2024,Artículo 76. ,https://congresodurango.gob.mx/Archivos/legislacion/CONSTITUCION%20POLITICA%20DEL%20ESTADO%20%28NUEVA%29.pdf,3,2R,2
114,Guanajuato,LXV,25/09/2021,24/09/2024,Primer año,25/09/2021,24/09/2022,Primer periodo ordinario,25/09/2021,31/12/2022,Inició el 25 de septiembre de 2021 y concluirán el 24 de septiembre de 2024,Artículo 51. ,https://bj.scjn.gob.mx/doc/legislacion/bdJP8HMB1tiV43eLWzAY/%22Parlamento%22,1,1O,1
115,Guanajuato,LXV,25/09/2021,24/09/2024,Primer año,25/09/2021,24/09/2022,Primer periodo de receso,01/01/2022,14/02/2022,Inició el 25 de septiembre de 2021 y concluirán el 24 de septiembre de 2024,Artículo 51. ,https://bj.scjn.gob.mx/doc/legislacion/bdJP8HMB1tiV43eLWzAY/%22Parlamento%22,1,1R,1
116,Guanajuato,LXV,25/09/2021,24/09/2024,Primer año,25/09/2021,24/09/2022,Segundo periodo ordinario,15/02/2022,30/06/2022,Inició el 25 de septiembre de 2021 y concluirán el 24 de septiembre de 2024,Artículo 51. ,https://bj.scjn.gob.mx/doc/legislacion/bdJP8HMB1tiV43eLWzAY/%22Parlamento%22,1,2O,2
117,Guanajuato,LXV,25/09/2021,24/09/2024,Primer año,25/09/2021,24/09/2022,Segundo periodo de receso,01/07/2022,24/09/2022,Inició el 25 de septiembre de 2021 y concluirán el 24 de septiembre de 2024,Artículo 51. ,https://bj.scjn.gob.mx/doc/legislacion/bdJP8HMB1tiV43eLWzAY/%22Parlamento%22,1,2R,2
118,Guanajuato,LXV,25/09/2021,24/09/2024,Segundo año,25/09/2022,24/09/2023,Primer periodo ordinario,25/09/2022,31/12/2022,Inició el 25 de septiembre de 2021 y concluirán el 24 de septiembre de 2024,Artículo 51. ,https://bj.scjn.gob.mx/doc/legislacion/bdJP8HMB1tiV43eLWzAY/%22Parlamento%22,2,1O,1
119,Guanajuato,LXV,25/09/2021,24/09/2024,Segundo año,25/09/2022,24/09/2023,Primer periodo de receso,01/01/2023,14/02/2023,Inició el 25 de septiembre de 2021 y concluirán el 24 de septiembre de 2024,Artículo 51. ,https://bj.scjn.gob.mx/doc/legislacion/bdJP8HMB1tiV43eLWzAY/%22Parlamento%22,2,1R,1
120,Guanajuato,LXV,25/09/2021,24/09/2024,Segundo año,25/09/2022,24/09/2023,Segundo periodo ordinario,15/02/2023,30/06/2022,Inició el 25 de septiembre de 2021 y concluirán el 24 de septiembre de 2024,Artículo 51. ,https://bj.scjn.gob.mx/doc/legislacion/bdJP8HMB1tiV43eLWzAY/%22Parlamento%22,2,2O,2
121,Guanajuato,LXV,25/09/2021,24/09/2024,Segundo año,25/09/2022,24/09/2023,Segundo periodo de receso,01/07/2023,24/09/2023,Inició el 25 de septiembre de 2021 y concluirán el 24 de septiembre de 2024,Artículo 51. ,https://bj.scjn.gob.mx/doc/legislacion/bdJP8HMB1tiV43eLWzAY/%22Parlamento%22,2,2R,2
122,Guanajuato,LXV,25/09/2021,24/09/2024,Tercer año,25/09/2023,24/09/2024,Primer periodo ordinario,25/09/2023,31/12/2023,Inició el 25 de septiembre de 2021 y concluirán el 24 de septiembre de 2024,Artículo 51. ,https://bj.scjn.gob.mx/doc/legislacion/bdJP8HMB1tiV43eLWzAY/%22Parlamento%22,3,1O,1
123,Guanajuato,LXV,25/09/2021,24/09/2024,Tercer año,25/09/2023,24/09/2024,Primer periodo de receso,01/01/2024,14/02/2024,Inició el 25 de septiembre de 2021 y concluirán el 24 de septiembre de 2024,Artículo 51. ,https://bj.scjn.gob.mx/doc/legislacion/bdJP8HMB1tiV43eLWzAY/%22Parlamento%22,3,1R,1
124,Guanajuato,LXV,25/09/2021,24/09/2024,Tercer año,25/09/2023,24/09/2024,Segundo periodo ordinario,15/02/2024,30/06/2024,Inició el 25 de septiembre de 2021 y concluirán el 24 de septiembre de 2024,Artículo 51. ,https://bj.scjn.gob.mx/doc/legislacion/bdJP8HMB1tiV43eLWzAY/%22Parlamento%22,3,2O,2
125,Guanajuato,LXV,25/09/2021,24/09/2024,Tercer año,25/09/2023,24/09/2024,Segundo periodo de receso,01/07/2024,24/09/2024,Inició el 25 de septiembre de 2021 y concluirán el 24 de septiembre de 2024,Artículo 51. ,https://bj.scjn.gob.mx/doc/legislacion/bdJP8HMB1tiV43eLWzAY/%22Parlamento%22,3,2R,2
126,Guerrero,LXIII,01/09/2021,31/08/2024,Primer año,01/09/2021,31/08/2022,Primer periodo ordinario,01/09/2021,15/01/2022,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2024,Artículo 43.,https://congresogro.gob.mx/legislacion/leyes-organicas.php,1,1O,1
127,Guerrero,LXIII,01/09/2021,31/08/2024,Primer año,01/09/2021,31/08/2022,Primer periodo de receso,16/01/2022,28/02/2022,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2024,Artículo 43.,https://congresogro.gob.mx/legislacion/leyes-organicas.php,1,1R,1
128,Guerrero,LXIII,01/09/2021,31/08/2024,Primer año,01/09/2021,31/08/2022,Segundo periodo ordinario,01/03/2022,15/06/2022,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2024,Artículo 43.,https://congresogro.gob.mx/legislacion/leyes-organicas.php,1,2O,2
129,Guerrero,LXIII,01/09/2021,31/08/2024,Primer año,01/09/2021,31/08/2022,Segundo periodo de receso,16/06/2022,31/08/2022,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2024,Artículo 43.,https://congresogro.gob.mx/legislacion/leyes-organicas.php,1,2R,2
130,Guerrero,LXIII,01/09/2021,31/08/2024,Segundo año,01/09/2022,31/08/2023,Primer periodo ordinario,01/09/2022,15/01/2023,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2024,Artículo 43.,https://congresogro.gob.mx/legislacion/leyes-organicas.php,2,1O,1
131,Guerrero,LXIII,01/09/2021,31/08/2024,Segundo año,01/09/2022,31/08/2023,Primer periodo de receso,16/01/2023,28/02/2023,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2024,Artículo 43.,https://congresogro.gob.mx/legislacion/leyes-organicas.php,2,1R,1
132,Guerrero,LXIII,01/09/2021,31/08/2024,Segundo año,01/09/2022,31/08/2023,Segundo periodo ordinario,01/03/2023,15/06/2023,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2024,Artículo 43.,https://congresogro.gob.mx/legislacion/leyes-organicas.php,2,2O,2
133,Guerrero,LXIII,01/09/2021,31/08/2024,Segundo año,01/09/2022,31/08/2023,Segundo periodo de receso,16/06/2023,31/08/2023,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2024,Artículo 43.,https://congresogro.gob.mx/legislacion/leyes-organicas.php,2,2R,2
134,Guerrero,LXIII,01/09/2021,31/08/2024,Tercer año,01/09/2023,31/08/2024,Primer periodo ordinario,01/09/2023,15/01/2024,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2024,Artículo 43.,https://congresogro.gob.mx/legislacion/leyes-organicas.php,3,1O,1
135,Guerrero,LXIII,01/09/2021,31/08/2024,Tercer año,01/09/2023,31/08/2024,Primer periodo de receso,16/01/2024,28/02/2024,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2024,Artículo 43.,https://congresogro.gob.mx/legislacion/leyes-organicas.php,3,1R,1
136,Guerrero,LXIII,01/09/2021,31/08/2024,Tercer año,01/09/2023,31/08/2024,Segundo periodo ordinario,01/03/2024,15/06/2024,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2024,Artículo 43.,https://congresogro.gob.mx/legislacion/leyes-organicas.php,3,2O,2
137,Guerrero,LXIII,01/09/2021,31/08/2024,Tercer año,01/09/2023,31/08/2024,Segundo periodo de receso,16/06/2024,31/08/2024,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2024,Artículo 43.,https://congresogro.gob.mx/legislacion/leyes-organicas.php,3,2R,2
138,Hidalgo,LXV,05/09/2021,04/09/2024,Primer año,05/09/2021,04/09/2022,Primer periodo ordinario,05/09/2021,31/12/2021,"Inició el 5 de septiembre de 2021, y concluirá su periodo el 4 de septiembre de 2024",Artículo 38.,http://www.congreso-hidalgo.gob.mx/biblioteca_legislativa/Leyes/10Constitucion%20Politica%20del%20Estado%20de%20Hidalgo.pdf,1,1O,1
139,Hidalgo,LXV,05/09/2021,04/09/2024,Primer año,05/09/2021,04/09/2022,Primer periodo de receso,01/01/2022,28/02/2022,"Inició el 5 de septiembre de 2021, y concluirá su periodo el 4 de septiembre de 2024",Artículo 38.,http://www.congreso-hidalgo.gob.mx/biblioteca_legislativa/Leyes/10Constitucion%20Politica%20del%20Estado%20de%20Hidalgo.pdf,1,1R,1
140,Hidalgo,LXV,05/09/2021,04/09/2024,Primer año,05/09/2021,04/09/2022,Segundo periodo ordinario,01/03/2022,31/07/2022,"Inició el 5 de septiembre de 2021, y concluirá su periodo el 4 de septiembre de 2024",Artículo 38.,http://www.congreso-hidalgo.gob.mx/biblioteca_legislativa/Leyes/10Constitucion%20Politica%20del%20Estado%20de%20Hidalgo.pdf,1,2O,2
141,Hidalgo,LXV,05/09/2021,04/09/2024,Primer año,05/09/2021,04/09/2022,Segundo periodo de receso,01/08/2022,04/09/2022,"Inició el 5 de septiembre de 2021, y concluirá su periodo el 4 de septiembre de 2024",Artículo 38.,http://www.congreso-hidalgo.gob.mx/biblioteca_legislativa/Leyes/10Constitucion%20Politica%20del%20Estado%20de%20Hidalgo.pdf,1,2R,2
142,Hidalgo,LXV,05/09/2021,04/09/2024,Segundo año,05/09/2022,04/09/2023,Primer periodo ordinario,05/09/2022,31/12/2022,"Inició el 5 de septiembre de 2021, y concluirá su periodo el 4 de septiembre de 2024",Artículo 38.,http://www.congreso-hidalgo.gob.mx/biblioteca_legislativa/Leyes/10Constitucion%20Politica%20del%20Estado%20de%20Hidalgo.pdf,2,1O,1
143,Hidalgo,LXV,05/09/2021,04/09/2024,Segundo año,05/09/2022,04/09/2023,Primer periodo de receso,01/01/2023,28/02/2023,"Inició el 5 de septiembre de 2021, y concluirá su periodo el 4 de septiembre de 2024",Artículo 38.,http://www.congreso-hidalgo.gob.mx/biblioteca_legislativa/Leyes/10Constitucion%20Politica%20del%20Estado%20de%20Hidalgo.pdf,2,1R,1
144,Hidalgo,LXV,05/09/2021,04/09/2024,Segundo año,05/09/2022,04/09/2023,Segundo periodo ordinario,01/03/2023,31/07/2023,"Inició el 5 de septiembre de 2021, y concluirá su periodo el 4 de septiembre de 2024",Artículo 38.,http://www.congreso-hidalgo.gob.mx/biblioteca_legislativa/Leyes/10Constitucion%20Politica%20del%20Estado%20de%20Hidalgo.pdf,2,2O,2
145,Hidalgo,LXV,05/09/2021,04/09/2024,Segundo año,05/09/2022,04/09/2023,Segundo periodo de receso,01/08/2023,04/09/2023,"Inició el 5 de septiembre de 2021, y concluirá su periodo el 4 de septiembre de 2024",Artículo 38.,http://www.congreso-hidalgo.gob.mx/biblioteca_legislativa/Leyes/10Constitucion%20Politica%20del%20Estado%20de%20Hidalgo.pdf,2,2R,2
146,Hidalgo,LXV,05/09/2021,04/09/2024,Tercer año,05/09/2023,04/09/2024,Primer periodo ordinario,05/09/2023,31/12/2023,"Inició el 5 de septiembre de 2021, y concluirá su periodo el 4 de septiembre de 2024",Artículo 38.,http://www.congreso-hidalgo.gob.mx/biblioteca_legislativa/Leyes/10Constitucion%20Politica%20del%20Estado%20de%20Hidalgo.pdf,3,1O,1
147,Hidalgo,LXV,05/09/2021,04/09/2024,Tercer año,05/09/2023,04/09/2024,Primer periodo de receso,01/01/2024,28/02/2024,"Inició el 5 de septiembre de 2021, y concluirá su periodo el 4 de septiembre de 2024",Artículo 38.,http://www.congreso-hidalgo.gob.mx/biblioteca_legislativa/Leyes/10Constitucion%20Politica%20del%20Estado%20de%20Hidalgo.pdf,3,1R,1
148,Hidalgo,LXV,05/09/2021,04/09/2024,Tercer año,05/09/2023,04/09/2024,Segundo periodo ordinario,01/03/2024,31/07/2024,"Inició el 5 de septiembre de 2021, y concluirá su periodo el 4 de septiembre de 2024",Artículo 38.,http://www.congreso-hidalgo.gob.mx/biblioteca_legislativa/Leyes/10Constitucion%20Politica%20del%20Estado%20de%20Hidalgo.pdf,3,2O,2
149,Hidalgo,LXV,05/09/2021,04/09/2024,Tercer año,05/09/2023,04/09/2024,Segundo periodo de receso,01/08/2024,04/09/2024,"Inició el 5 de septiembre de 2021, y concluirá su periodo el 4 de septiembre de 2024",Artículo 38.,http://www.congreso-hidalgo.gob.mx/biblioteca_legislativa/Leyes/10Constitucion%20Politica%20del%20Estado%20de%20Hidalgo.pdf,3,2R,2
150,Jalisco,LXIII,01/11/2021,31/10/2024,Primer año,01/11/2021,31/10/2022,Primer periodo ordinario,01/11/2021,31/10/2022,,,,1,1O,1
151,Jalisco,LXIII,01/11/2021,31/10/2024,Primer año,01/11/2021,31/10/2022,Primer periodo de receso,01/11/2021,31/10/2022,,,,1,1R,1
152,Jalisco,LXIII,01/11/2021,31/10/2024,Primer año,01/11/2021,31/10/2022,Segundo periodo ordinario,01/11/2021,31/10/2022,,,,1,2O,2
153,Jalisco,LXIII,01/11/2021,31/10/2024,Primer año,01/11/2021,31/10/2022,Segundo periodo de receso,01/11/2021,31/10/2022,,,,1,2R,2
154,Jalisco,LXIII,01/11/2021,31/10/2024,Segundo año,01/11/2022,31/10/2023,Primer periodo ordinario,01/11/2022,31/10/2023,,,,2,1O,1
155,Jalisco,LXIII,01/11/2021,31/10/2024,Segundo año,01/11/2022,31/10/2023,Primer periodo de receso,01/11/2022,31/10/2023,,,,2,1R,1
156,Jalisco,LXIII,01/11/2021,31/10/2024,Segundo año,01/11/2022,31/10/2023,Segundo periodo ordinario,01/11/2022,31/10/2023,,,,2,2O,2
157,Jalisco,LXIII,01/11/2021,31/10/2024,Segundo año,01/11/2022,31/10/2023,Segundo periodo de receso,01/11/2022,31/10/2023,,,,2,2R,2
